count,type,codename,friendlyname,review
1,identifier,PGF_KBD_SIDEHEAD_FIRST_BASELINE,paragraph kbd sidehead first baseline,
1,identifier,PGF_KBD_SIDEHEAD_LAST_BASELINE,paragraph kbd sidehead last baseline,
1,identifier,PGF_KBD_SIDEHEAD_TOP,paragraph kbd sidehead top,
1,identifier,PGF_LEFT,paragraph left,
1,identifier,PGF_LEFTTOP,paragraph lefttop,
1,identifier,PGF_LINEFIX,paragraph linefix,
1,identifier,PGF_LINEFLOAT,paragraph linefloat,
1,identifier,PGF_LINE_SPACE,paragraph line space,
1,identifier,PGF_NEW_FORMAT,paragraph new format,
1,identifier,PGF_ONEANDAHALF_SPACE,paragraph oneandahalf space,
1,identifier,PGF_PAGETOP,paragraph pagetop,
1,identifier,PGF_RIGHT,paragraph right,
1,identifier,PGF_RIGHTTOP,paragraph righttop,
1,identifier,PGF_SINGLE_SPACE,paragraph single space,
1,identifier,PGF_SPACE_BETWEEN,paragraph space between,
1,identifier,PGF_UNIFY,paragraph unify,
1,identifier,PGF_UPDATE_ALL,paragraph update all,
1,identifier,PageFramePage,page frame page,
1,identifier,PageIsRecto,page is recto,
1,identifier,PageNumString,page number string,
1,identifier,PageOrientation,page orientation,
1,identifier,PageSide,page side,
1,identifier,ParentTextFrame,parent text frame,
1,identifier,PerFlow,per flow,
1,identifier,PerPage,per page,
1,identifier,PgfAcrobatLevel,paragraph acrobat level,
1,identifier,PgfAsianComposer,paragraph asian composer,
1,identifier,PgfAutoNum,paragraph auto number,
1,identifier,PgfBlockSize,paragraph block size,
1,identifier,PgfBotSepAtIndent,paragraph bot separator at indent,
1,identifier,PgfBotSepOffset,paragraph bot separator offset,
1,identifier,PgfBotSeparator,paragraph bot separator,
1,identifier,PgfCatalogReference,paragraph catalog reference,
1,identifier,PgfEndCond,paragraph end condition,
1,identifier,PgfFIndentOffset,paragraph f indent offset,
1,identifier,PgfFIndentRelative,paragraph f indent relative,
1,identifier,PgfHyphenate,paragraph hyphenate,
1,identifier,PgfLetterSpace,paragraph letter space,
1,identifier,PgfMarkedForNamedDestination,paragraph marked for named destination,
1,identifier,PgfMaxJLetterSpace,paragraph max j letter space,
1,identifier,PgfMaxJRomanLetterSpace,paragraph max j roman letter space,
1,identifier,PgfMaxWordSpace,paragraph max word space,
1,identifier,PgfMinJLetterSpace,paragraph min j letter space,
1,identifier,PgfMinJRomanLetterSpace,paragraph min j roman letter space,
1,identifier,PgfMinWordSpace,paragraph min word space,
1,identifier,PgfNumAtEnd,paragraph number at end,
1,identifier,PgfNumFormat,paragraph number format,
1,identifier,PgfNumber,paragraph number,
1,identifier,PgfNumberFont,paragraph number font,
1,identifier,PgfOptJLetterSpace,paragraph opt j letter space,
1,identifier,PgfOptJRomanLetterSpace,paragraph opt j roman letter space,
1,identifier,PgfOptWordSpace,paragraph opt word space,
1,identifier,PgfPDFStructureTagType,paragraph pdf structure tag type,
1,identifier,PgfPlacement,paragraph placement,
1,identifier,PgfRules,paragraph rules,
1,identifier,PgfSpellChecked,paragraph spell checked,
1,identifier,PgfTopSepAtIndent,paragraph top separator at indent,
1,identifier,PgfTopSepOffset,paragraph top separator offset,
1,identifier,PgfTopSeparator,paragraph top separator,
1,identifier,PgfWithNext,paragraph with next,
1,identifier,PgfWithPrev,paragraph with previous,
1,identifier,PgfYakumonoType,paragraph yakumono type,
1,identifier,PointPageNum,point page number,
1,identifier,PointPageNumStyle,point page number style,
1,identifier,PolyLine,poly line,
1,identifier,PosterFileDI,poster file di,
1,identifier,PrevAFrame,previous a frame,
1,identifier,PrevBookComponentInDFSOrder,previous book component in depth first search order,
1,identifier,PrevCell,previous cell,
1,identifier,PrevCellInRow,previous cell in row,
1,identifier,PrevColumnInTbl,previous column in table,
1,identifier,PrevComponentInBook,previous component in book,
1,identifier,PrevElementDFS,previous element depth first search,
1,identifier,PrevFn,previous footnote,
1,identifier,PrevMenuItem,previous menu item,
1,identifier,PrevPgfInFlow,previous paragraph in flow,
1,identifier,PrevRowInTbl,previous row in table,
1,identifier,PrevSiblingElement,previous sibling element,
1,identifier,PrevSubCol,previous sub column,
1,identifier,PrevTextFrameInFlow,previous text frame in flow,
1,identifier,PrevVisibleColumnInTbl,previous visible column in table,
1,identifier,PreviewState,preview state,
1,identifier,PrintBlankPagesTrue,print blank pages true,
1,identifier,PrintCols,print columns,
1,identifier,PrintEndPageName,print end page name,
1,identifier,PrintEndPoint,print end point,
1,identifier,PrintEvenPagesTrue,print even pages true,
1,identifier,PrintInclude,print include,
1,identifier,PrintManualFeed,print manual feed,
1,identifier,PrintOddPagesTrue,print odd pages true,
1,identifier,PrintRows,print rows,
1,identifier,PrintScope,print scope,
1,identifier,PrintStartPageName,print start page name,
1,identifier,PrintStartPoint,print start point,
1,identifier,PrintToFileTrue,print to file true,
1,identifier,ProductFamily,product family,
1,identifier,ProductIsDemo,product is demo,
1,identifier,ProductIsStructured,product is structured,
1,identifier,ProductName,product name,
1,identifier,PropIde,property ide,
1,identifier,PublicId,public id,
1,identifier,QuickAccess,quick access,
1,identifier,QuickBookMainMenu,quick book main menu,
1,identifier,QuickMakerPopup,quick maker popup,
1,identifier,RefFmt,reference format,
1,identifier,ReferencePage,reference page,
1,identifier,RegistrationMarks,registration marks,
1,identifier,RememberMissingFontNames,remember missing font names,
1,identifier,RemoveExtraWhiteSpacesOnXMLImpor,remove extra white spaces on xml impor,
1,identifier,ReservedColor,reserved color,
1,identifier,ReviewTimeInfo,review time info,
1,identifier,ReviewerName,reviewer name,
1,identifier,ReviewerNameList,reviewer name list,
1,identifier,RightColNum,right column number,
1,identifier,RightIndentChange,right indent change,
1,identifier,RightMargin,right margin,
1,identifier,RightOfCol,right of column,
1,identifier,RowHeight,row height,
1,identifier,RowIsShown,row is shown,
1,identifier,RowKeepWithNext,row keep with next,
1,identifier,RowKeepWithPrev,row keep with previous,
1,identifier,RowPlacement,row placement,
1,identifier,RowStart,row start,
1,identifier,RowTbl,row table,
1,identifier,RowType,row type,
1,identifier,RowWithNext,row with next,
1,identifier,RowWithPrev,row with previous,
1,identifier,RubiElement,rubi element,
1,identifier,RubiFixedSize,rubi fixed size,
1,identifier,RubiOverhang,rubi overhang,
1,identifier,RubiSize,rubi size,
1,identifier,RubiTextRange,rubi text range,
1,identifier,RulingColor,ruling color,
1,identifier,RulingPen,ruling pen,
1,identifier,RulingSep,ruling separator,
1,identifier,RulingSeparation,ruling separation,
1,identifier,RulingTag,ruling tag,
1,identifier,RunIn,run in,
1,identifier,SEARCH_CB,search change bar,
1,identifier,SEARCH_CBOVERRIDE,search cboverride,
1,identifier,SEARCH_CBTAG,search cbtag,
1,identifier,SEARCH_COND,search condition,
1,identifier,SERVER_CANCEL,server cancel,
1,identifier,SERVER_QUERY,server query,
1,identifier,START_DIALOG,start dialog,
1,identifier,START_WINDOW,start window,
1,identifier,STYLE_APPLY_CAT_TO_SEL,style apply cat to selection,
1,identifier,SUPPRESS_INSETS,suppress insets,
1,identifier,SWITCH_TO_DOCUMENTVIEW,switch to documentview,
1,identifier,SWITCH_TO_RESOURCEMANAGE,switch to resourcemanage,
1,identifier,SW_CSR_DOWN,sw cursor down,
1,identifier,SW_CSR_LEFT,sw cursor left,
1,identifier,SW_CSR_RIGHT,sw cursor right,
1,identifier,SW_CSR_UP,sw cursor up,
1,identifier,ScaleHead,scale head,
1,identifier,SectionNumComputeMethod,section number compute method,
1,identifier,SectionNumStart,section number start,
1,identifier,SelectElement,select element,
1,identifier,SelectedTbl,selected table,
1,identifier,SetActive,set active,
1,identifier,SetActiveBuildExpr,set active build expression,
1,identifier,SetGlobals,set globals,
1,identifier,SetInt,set integer,
1,identifier,SetString,set string,
1,identifier,SgmlDir,sgml dir,
1,identifier,ShiftOrUnshiftCommand,shift or unshift command,
1,identifier,ShoePopAndReqAttrDisplays,shoe pop and req attribute displays,
1,identifier,ShowAsPerExpression,show as per expression,
1,identifier,ShowCondIndicators,show condition indicators,
1,identifier,ShowParagraphTags,show paragraph tags,
1,identifier,SideHeadGap,side head gap,
1,identifier,SideHeadPlacement,side head placement,
1,identifier,SideHeadRoomInFlow,side head room in flow,
1,identifier,SideHeadWidth,side head width,
1,identifier,SideOffset,side offset,
1,identifier,SideheadFirstBaseline,sidehead first baseline,
1,identifier,SideheadLastBaseline,sidehead last baseline,
1,identifier,SideheadTop,sidehead top,
1,identifier,SimpleOpen,simple open,
1,identifier,SizeHeight,size height,
1,identifier,SizeWidth,size width,
1,identifier,SmallCapsSize,small caps size,
1,identifier,SmallCapsStretch,small caps stretch,
1,identifier,SmartSpaces,smart spaces,
1,identifier,SnapAngle,snap angle,
1,identifier,SnapGridUnits,snap grid units,
1,identifier,SomeBook,some book,
1,identifier,SomeFile,some file,
1,identifier,SomeOtherFile,some other file,
1,identifier,SpaceAboveChange,space above change,
1,identifier,SpaceBelowChange,space below change,
1,identifier,SpecialMenu,special menu,
1,identifier,SpecificationForCSS,specification for css,
1,identifier,SpecifiedKeyCatalog,specified key catalog,
1,identifier,SpotColorView,spot color view,
1,identifier,SrcFile,source file,
1,identifier,StatusT,status t,
1,identifier,StopCountingAt,stop counting at,
1,identifier,StraddleNormal,straddle normal,
1,identifier,StraddleNormalOnly,straddle normal only,
1,identifier,StretchChange,stretch change,
1,identifier,StructureDir,structure dir,
1,identifier,StructureViewMainMenu,structure view main menu,
1,identifier,StructuredApplicationForOpen,structured application for open,
1,identifier,StyleOverride,style override,
1,identifier,StyleTag,style tag,
1,identifier,SubScriptShift,sub script shift,
1,identifier,SubScriptSize,sub script size,
1,identifier,SubScriptStretch,sub script stretch,
1,identifier,SubSectionNumComputeMethod,sub section number compute method,
1,identifier,SubSectionNumStart,sub section number start,
1,identifier,SubSectionNumStyle,sub section number style,
1,identifier,SubSectionNumText,sub section number text,
1,identifier,SuperScriptShift,super script shift,
1,identifier,SuperScriptSize,super script size,
1,identifier,SuperScriptStretch,super script stretch,
1,identifier,SuppressXMLParserWarnings,suppress xml parser warnings,
1,identifier,SwissGerman1996,swiss german1996,
1,identifier,SymbolsList,symbols list,
1,identifier,SystemVar,system variable,
1,identifier,TBL_APPLY_CAT_TO_SEL,table apply cat to selection,
1,identifier,TBL_APPLY_TAG,table apply tag,
1,identifier,TBL_DESIGNKIT_APPLY,table designkit apply,
1,identifier,TBL_DESIGNKIT_NEWFORMAT,table designkit newformat,
1,identifier,TBL_DESIGNKIT_RESET,table designkit reset,
1,identifier,TBL_DESIGNKIT_UPDATEALL,table designkit update all,
1,identifier,TBL_DESIGNKIT_UPDATEOPTION,table designkit updateoption,
1,identifier,TBL_DESIGN_CAT,table design cat,
1,identifier,TEXTSEL_DRAGGING,textsel dragging,
1,identifier,TEXTSEL_ELEMENT,textsel element,
1,identifier,TEXTSEL_EXTEND,textsel extend,
1,identifier,TEXTSEL_EXTEND_ELEMENT,textsel extend element,
1,identifier,TEXTSEL_EXTEND_LINE,textsel extend line,
1,identifier,TEXTSEL_EXTEND_PGF,textsel extend paragraph,
1,identifier,TEXTSEL_EXTEND_SENT,textsel extend sent,
1,identifier,TEXTSEL_EXTEND_WORD,textsel extend word,
1,identifier,TEXTSEL_LINE,textsel line,
1,identifier,TEXTSEL_PGF,textsel paragraph,
1,identifier,TEXTSEL_QUICK_COPY,textsel quick copy,
1,identifier,TEXTSEL_SELECT_ONLY,textsel select only,
1,identifier,TEXTSEL_SENT,textsel sent,
1,identifier,TEXTSEL_WORD,textsel word,
1,identifier,TEXT_INSET_PROPS,text inset properties,
1,identifier,TOGGLE_FLUID_VIEW,toggle fluid view,
1,identifier,TXT_10,txt 10,
1,identifier,TXT_12,txt 12,
1,identifier,TXT_14,txt 14,
1,identifier,TXT_18,txt 18,
1,identifier,TXT_24,txt 24,
1,identifier,TXT_7,txt 7,
1,identifier,TXT_9,txt 9,
1,identifier,TXT_BAM,txt bam,
1,identifier,TXT_BOLD,txt bold,
1,identifier,TXT_CHANGEBAR,txt changebar,
1,identifier,TXT_DBLUNDERLINE,txt dblunderline,
1,identifier,TXT_DECSIZE,txt decsize,
1,identifier,TXT_DEFAULT,txt default,
1,identifier,TXT_FAMILY_AND_VARIATION,txt family and variation,
1,identifier,TXT_FONT,txt font,
1,identifier,TXT_INCSIZE,txt incsize,
1,identifier,TXT_INITCAPS,txt initcaps,
1,identifier,TXT_ITALIC,txt italic,
1,identifier,TXT_KERN,txt kern,
1,identifier,TXT_LESSSTRETCH,txt lessstretch,
1,identifier,TXT_LOWERCASE,txt lowercase,
1,identifier,TXT_MINICAPS,txt minicaps,
1,identifier,TXT_MORESTRETCH,txt morestretch,
1,identifier,TXT_NORMAL,txt normal,
1,identifier,TXT_NORMALCASE,txt normalcase,
1,identifier,TXT_NOSTRETCH,txt nostretch,
1,identifier,TXT_NUMUNDERLINE,txt numunderline,
1,identifier,TXT_OTHERSIZE,txt othersize,
1,identifier,TXT_OUTLINE,txt outline,
1,identifier,TXT_OVERLINE,txt overline,
1,identifier,TXT_PLAIN,txt plain,
1,identifier,TXT_SELBOLD,txt selbold,
1,identifier,TXT_SELDECSIZE,txt seldecsize,
1,identifier,TXT_SELINCSIZE,txt selincsize,
1,identifier,TXT_SELITALIC,txt selitalic,
1,identifier,TXT_SELPLAIN,txt selplain,
1,identifier,TXT_SELUNDERLINE,txt selunderline,
1,identifier,TXT_SHADOW,txt shadow,
1,identifier,TXT_SPREAD,txt spread,
1,identifier,TXT_SQUEEZE,txt squeeze,
1,identifier,TXT_STRIKEOUT,txt strikeout,
1,identifier,TXT_SUB,txt sub,
1,identifier,TXT_SUPER,txt super,
1,identifier,TXT_TSUME,txt tsume,
1,identifier,TXT_UNDERLINE,txt underline,
1,identifier,TXT_UPPERCASE,txt uppercase,
1,identifier,TXT_USIZE,txt usize,
1,identifier,TXT_xxxATFORM,txt xxx atform,
1,identifier,TYPEIN,typein,
1,identifier,TableColumn,table column,
1,identifier,TableMenu,table menu,
1,identifier,TableTitle,table title,
1,identifier,TblBodyElement,table body element,
1,identifier,TblBodySeparation,table body separation,
1,identifier,TblColumnF,table column f,
1,identifier,TblColumnH,table column h,
1,identifier,TblDir,table dir,
1,identifier,TblElement,table element,
1,identifier,TblFn,table footnote,
1,identifier,TblFnCellPosition,table footnote cell position,
1,identifier,TblFnCellPrefix,table footnote cell prefix,
1,identifier,TblFnCellSuffix,table footnote cell suffix,
1,identifier,TblFnFmt,table footnote format,
1,identifier,TblFnNumComputeMethod,table footnote number compute method,
1,identifier,TblFnPosition,table footnote position,
1,identifier,TblFnPrefix,table footnote prefix,
1,identifier,TblFnSuffix,table footnote suffix,
1,identifier,TblFooterElement,table footer element,
1,identifier,TblHFSeparation,table hf separation,
1,identifier,TblHeaderElement,table header element,
1,identifier,TblInLockedTi,table in locked text inset,
1,identifier,TblInitNum,table initialize number,
1,identifier,TblNumCols,table number columns,
1,identifier,TblTitle,table title,
1,identifier,TblTitleElement,table title element,
1,identifier,TblTitleSelected,table title selected,
1,identifier,TblXSeparation,table x separation,
1,identifier,TextIsInvalidInElement,text is invalid in element,
1,identifier,TgcuGltgqg,tgcu gltgqg,
1,identifier,ThepagehasaLeftorRight,thepagehasa leftor right,
1,identifier,ThesourcefileisaMIF,thesourcefileisa mif,
1,identifier,TiByRows,text inset by rows,
1,identifier,TiClientData,text inset client data,
1,identifier,TiClientName,text inset client name,
1,identifier,TiClientSource,text inset client source,
1,identifier,TiClientType,text inset client type,
1,identifier,TiEOLisEOP,text inset eo lis eop,
1,identifier,TiFlowName,text inset flow name,
1,identifier,TiFlowPageSpace,text inset flow page space,
1,identifier,TiFormat,text inset format,
1,identifier,TiHeadersEmpty,text inset headers empty,
1,identifier,TiIsUnresolved,text inset is unresolved,
1,identifier,TiMainFlow,text inset main flow,
1,identifier,TiNumCols,text inset number columns,
1,identifier,TiNumHeaderRows,text inset number header rows,
1,identifier,TiNumSeparators,text inset number separators,
